IM,EQRecord_X,EQRecord_Y,MaxDrift_X,MaxDrift_Y,MaxAbsAccel_X,MaxAbsAccel_Y,MaxAbsVel_X,MaxAbsVel_Y,ResDrift_X,ResDrift_Y,Iffinish,Iffinish_X,Iffinish_Y,tCurrent_X,tCurrent_Y,TotalTime
0.1,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ000,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ270,"[0.000470436, 0.0008272099999999999, 0.0009959075000000003, 0.0010414250000000001, 0.0011504249999999998, 0.0010156999999999998]","[0.0010098499999999999, 0.0018921124999999998, 0.0024865750000000004, 0.0028520000000000004, 0.0032193499999999993, 0.002832275000000001]","[683.237, 784.569, 689.563, 730.982, 714.418, 648.619, 1071.46]","[946.276, 1000.31, 1275.86, 1638.08, 1651.85, 1879.28, 3106.14]","[80.2843, 80.1103, 77.3781, 80.7189, 106.897, 143.668, 179.046]","[108.219, 105.115, 137.0, 166.673, 198.42, 240.227, 326.967]",3.196316700000001e-06,6.029029999999985e-07,True,True,True,36.199999999999974,36.199999999999974,36.2
0.42222222222222217,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ000,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ270,"[0.0019862860000000003, 0.0034926675000000003, 0.004204949999999999, 0.0043971750000000006, 0.0048572749999999994, 0.00428855]","[0.00426382, 0.007988925000000001, 0.010498799999999999, 0.012041750000000004, 0.013592750000000002, 0.0119585]","[2884.78, 3312.63, 2911.49, 3086.37, 3016.43, 2738.61, 4523.95]","[3995.39, 4223.54, 5386.98, 6916.34, 6974.48, 7934.73, 13114.8]","[338.978, 338.243, 326.708, 340.813, 451.344, 606.6, 755.97]","[456.923, 443.82, 578.445, 703.73, 837.773, 1014.29, 1380.53]",1.349554599999999e-05,2.545853000000002e-06,True,True,True,36.199999999999974,36.199999999999974,36.2
0.7444444444444444,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ000,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ270,"[0.00350214, 0.006158125, 0.007413974999999999, 0.0077529, 0.008564274999999998, 0.007561249999999998]","[0.021041999999999998, 0.03837700000000001, 0.051948499999999995, 0.064974, 0.0684455, 0.05784749999999997]","[5086.32, 5840.68, 5133.41, 5441.75, 5318.45, 4828.61, 7976.43]","[7044.5, 7446.77, 9494.42, 12191.7, 11494.5, 11745.7, 22028.8]","[597.672, 596.376, 576.037, 600.907, 795.791, 1069.53, 1332.89]","[805.627, 672.373, 708.011, 1171.25, 1784.87, 2263.46, 2490.92]",2.379488000000002e-05,0.052205720000000004,True,True,True,36.199999999999974,36.199999999999974,36.2
1.0666666666666667,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ000,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ270,"[0.00504212, 0.0088474, 0.010611699999999998, 0.011108650000000001, 0.012270999999999997, 0.010834250000000004]","[0.023587999999999998, 0.038724249999999995, 0.05046250000000001, 0.05448899999999999, 0.052261250000000016, 0.04505624999999998]","[7287.87, 8368.74, 7355.33, 7797.14, 7620.46, 6918.61, 11428.9]","[10093.6, 12552.1, 13373.5, 17132.7, 13834.2, 12979.3, 21806.4]","[856.366, 854.509, 825.366, 861.001, 1140.24, 1532.46, 1909.82]","[1154.33, 963.401, 1185.06, 1575.43, 1869.65, 2660.2, 3715.63]",3.725785799999998e-05,0.012537466000000004,True,True,True,36.199999999999974,36.199999999999974,36.2
1.3888888888888888,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ000,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ270,"[0.007248999999999999, 0.011869675, 0.0173197, 0.022954499999999996, 0.024001500000000005, 0.02079974999999999]","[0.0451154, 0.0730445, 0.09155150000000001, 0.13056725, 0.12538749999999999, 0.10751749999999999]","[9489.41, 10896.8, 9577.26, 10124.7, 9868.65, 9008.6, 14768.9]","[13142.7, 13687.1, 17278.8, 21780.1, 17377.5, 15280.9, 25135.5]","[1115.06, 1112.64, 1074.7, 1121.1, 1484.69, 1995.4, 2486.74]","[1503.04, 1254.43, 1322.0, 1569.81, 2794.62, 4475.6, 6102.07]",0.011027068,0.01087792,False,True,False,36.199999999999974,6.200000000000003,36.2
1.711111111111111,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ000,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ270,"[0.014662, 0.0262915, 0.034956999999999995, 0.042204750000000006, 0.04256474999999999, 0.03554375000000002]","[0.01050738, 0.024143524999999996, 0.049242, 0.06661725, 0.06752099999999998, 0.04901450000000002]","[11691.0, 13424.9, 11799.2, 12400.3, 11756.7, 11068.3, 17484.6]","[16191.8, 16945.7, 20976.1, 26371.9, 20836.6, 17965.3, 32982.6]","[1373.75, 1370.78, 1324.03, 1381.19, 1823.88, 2452.14, 3056.01]","[1851.74, 1545.46, 1612.14, 1871.71, 2173.73, 3076.1, 4591.11]",0.029043970000000002,0.0021793912499999996,False,True,False,36.199999999999974,6.000000000000003,36.2
2.033333333333333,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ000,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ270,"[0.01037928, 0.022116149999999998, 0.0332925, 0.04455925000000001, 0.05258475, 0.04909125]","[0.0110616, 0.017550874999999997, 0.02780575, 0.041873, 0.04639250000000001, 0.03642149999999998]","[13892.5, 15952.9, 14021.1, 10653.7, 11566.5, 11822.9, 21321.2]","[17396.0, 22325.7, 23778.8, 30105.9, 23929.8, 16238.9, 28922.7]","[1632.45, 1628.91, 1573.35, 1696.89, 2474.87, 3569.05, 4611.14]","[2200.44, 1832.08, 1877.47, 2067.6, 2586.99, 3243.61, 3625.02]",0.004899809999999999,0.0026145865700000002,False,True,False,36.199999999999974,5.400000000000002,36.2
2.3555555555555556,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ000,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ270,"[0.0251412, 0.04794749999999999, 0.06055975000000001, 0.0714395, 0.07389924999999997, 0.055277500000000035]","[0.0291012, 0.04028724999999999, 0.042377000000000005, 0.050819, 0.05482749999999999, 0.0458115]","[16094.0, 18481.3, 16243.7, 13664.7, 12791.7, 14150.6, 21129.5]","[18993.9, 15299.1, 14716.4, 10212.8, 13840.2, 13932.9, 27970.1]","[1891.14, 1887.04, 1822.68, 2207.96, 2909.67, 4101.26, 5017.32]","[2549.15, 1871.85, 1685.39, 1661.96, 1834.71, 2899.87, 4009.65]",0.03285718,0.004500469460217392,False,True,False,36.199999999999974,4.600000000000001,36.2
2.6777777777777776,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ000,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ270,"[0.00558084, 0.01122155, 0.018071825, 0.027318749999999996, 0.03239975, 0.02730600000000001]","[0.0233434, 0.04042075, 0.0473065, 0.05762025, 0.06257650000000001, 0.05158950000000002]","[18295.6, 21036.6, 18520.6, 10149.5, 10382.1, 13937.0, 22891.1]","[21592.2, 17465.2, 14049.8, 9870.68, 14828.8, 15075.2, 29437.8]","[2149.83, 2145.22, 2072.1, 2160.1, 2548.04, 2983.49, 3360.15]","[2897.85, 2128.01, 1902.35, 1856.55, 2132.76, 3304.64, 4516.61]",0.0018754099000000005,0.003270677314772728,False,False,False,5.000000000000002,4.400000000000001,36.2
3.0,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ000,H:\python programs\MDOFModel\MDOFModel\Resources\FEMA_P-695_far-field_ground_motions\RSN125_FRIULI.A_A-TMZ270,"[0.030833199999999998, 0.0590545, 0.0947135, 0.1030455, 0.10671499999999998, 0.09631999999999999]","[0.030536, 0.059729500000000005, 0.07926174999999999, 0.09918124999999997, 0.10376500000000004, 0.08804499999999996]","[20497.1, 24853.7, 22656.7, 15361.5, 16695.7, 20211.8, 18454.3]","[24190.4, 19761.7, 15910.8, 13471.9, 11116.1, 11719.0, 31461.7]","[2408.53, 2404.12, 2322.98, 2416.97, 2843.67, 3320.98, 4279.5]","[3246.56, 2576.59, 2842.46, 2886.27, 3274.18, 4935.35, 6553.18]",0.08172868999999999,0.005511750571590908,False,True,False,36.199999999999974,4.400000000000001,36.2
