,IM,EQRecord,MaxDrift,MaxAbsAccel,MaxRelativeAccel,ResDrift,Iffinish
113,0.7333333333333333,Resources/FEMA_P-695_far-field_ground_motions/RSN960_NORTHR_LOS000,[0.0241379  0.0189256  0.00981878],[2.8204  2.10478 2.39059 2.89108],[0.      2.06726 3.46437 4.5332 ],0.0041782,1.0
114,0.9444444444444444,Resources/FEMA_P-695_far-field_ground_motions/RSN960_NORTHR_LOS000,[0.0325563 0.0246014 0.0129316],[3.63233 2.50444 2.91503 3.79448],[0.      2.53714 4.34578 5.53774],0.00447454,1.0
115,1.1555555555555557,Resources/FEMA_P-695_far-field_ground_motions/RSN960_NORTHR_LOS000,[0.0412401 0.0317317 0.0164754],[4.44426 2.8185  3.31973 4.61869],[0.      3.26421 5.02847 6.40543],0.00525649,1.0
116,1.3666666666666667,Resources/FEMA_P-695_far-field_ground_motions/RSN960_NORTHR_LOS000,[0.052219  0.0389728 0.0200778],[5.25619 3.2526  3.74546 5.26463],[0.      3.8064  5.58276 6.91659],0.00924895,1.0
117,1.577777777777778,Resources/FEMA_P-695_far-field_ground_motions/RSN960_NORTHR_LOS000,[0.0619752 0.0456815 0.0233696],[6.06813 3.83279 4.08256 5.85616],[0.      4.3476  6.17895 7.62301],0.0130566,1.0
118,1.788888888888889,Resources/FEMA_P-695_far-field_ground_motions/RSN960_NORTHR_LOS000,[0.0714133 0.0522701 0.0269922],[6.88006 4.45947 4.56775 6.48053],[0.      4.8343  6.92009 8.4462 ],0.0162935,1.0
119,2.0,Resources/FEMA_P-695_far-field_ground_motions/RSN960_NORTHR_LOS000,[0.0805019 0.0598869 0.0308428],[7.69199 5.16505 5.0233  7.12229],[0.      5.35218 7.63422 9.2542 ],0.01902,1.0
120,0.1,Resources/FEMA_P-695_far-field_ground_motions/RSN1111_KOBE_NIS000,[0.00210185 0.00160645 0.00088024],[0.250416 0.382421 0.560963 0.679071],[0.       0.447136 0.563667 0.724363],9.361699999999999e-06,1.0
121,0.3111111111111111,Resources/FEMA_P-695_far-field_ground_motions/RSN1111_KOBE_NIS000,[0.00652336 0.00441509 0.00237811],[0.779071 1.01527  1.46318  1.80629 ],[0.      1.39109 1.68727 2.25357],0.000698044,1.0
122,0.5222222222222223,Resources/FEMA_P-695_far-field_ground_motions/RSN1111_KOBE_NIS000,[0.00843992 0.00646304 0.00372618],[1.30773 1.06573 1.66661 2.29987],[0.      1.42754 2.1466  3.05067],0.000995556,1.0
123,0.7333333333333333,Resources/FEMA_P-695_far-field_ground_motions/RSN1111_KOBE_NIS000,[0.0115639  0.0102056  0.00581088],[1.83638 1.46858 1.80672 2.78326],[0.      1.95209 3.0183  3.83758],0.00195247,1.0
124,0.9444444444444444,Resources/FEMA_P-695_far-field_ground_motions/RSN1111_KOBE_NIS000,[0.0132079  0.0106237  0.00723711],[2.36504 1.76943 2.08395 2.69453],[0.      2.85399 4.18716 4.3322 ],0.00124337,1.0
125,1.1555555555555557,Resources/FEMA_P-695_far-field_ground_motions/RSN1111_KOBE_NIS000,[0.0171113  0.0121832  0.00732671],[2.89369 1.99725 2.13037 2.9167 ],[0.      3.37198 4.8538  5.2219 ],0.00168464,1.0
126,1.3666666666666667,Resources/FEMA_P-695_far-field_ground_motions/RSN1111_KOBE_NIS000,[0.0202129  0.0144168  0.00828838],[3.42235 2.18436 2.23837 3.10547],[0.      3.66082 5.47838 6.02091],0.00151046,1.0
127,1.577777777777778,Resources/FEMA_P-695_far-field_ground_motions/RSN1111_KOBE_NIS000,[0.0236909  0.016839   0.00942807],[3.951   2.53703 2.32926 3.35435],[0.      4.17934 6.19242 6.65716],0.00122582,1.0
128,1.788888888888889,Resources/FEMA_P-695_far-field_ground_motions/RSN1111_KOBE_NIS000,[0.0271697 0.0193604 0.0102158],[4.47966 2.86356 2.53819 3.57179],[0.      4.66954 6.86506 7.35493],0.00141031,1.0
129,2.0,Resources/FEMA_P-695_far-field_ground_motions/RSN1111_KOBE_NIS000,[0.0308176 0.0225225 0.0110167],[5.00831 3.19842 2.74495 3.79617],[0.      5.21549 7.51899 8.07124],0.00161478,1.0
130,0.1,Resources/FEMA_P-695_far-field_ground_motions/RSN1116_KOBE_SHI000,[0.00281186 0.00212957 0.00116152],[0.351475 0.658661 0.757821 0.905417],[0.       0.438328 0.806511 0.959282],0.00010303399999999999,1.0
131,0.3111111111111111,Resources/FEMA_P-695_far-field_ground_motions/RSN1116_KOBE_SHI000,[0.0131677  0.00881151 0.00360832],[1.09348 1.50404 2.0274  2.02028],[0.      1.20091 1.87015 1.98174],0.00104968,1.0
132,0.5222222222222223,Resources/FEMA_P-695_far-field_ground_motions/RSN1116_KOBE_SHI000,[0.0220876  0.0156798  0.00798065],[1.83548 1.84186 2.38843 2.85216],[0.      1.49956 2.60482 3.45549],0.0007725130000000001,1.0
133,0.7333333333333333,Resources/FEMA_P-695_far-field_ground_motions/RSN1116_KOBE_SHI000,[0.0306868 0.0216741 0.0118069],[2.57748 2.69079 2.96145 3.83364],[0.      2.19788 3.65976 4.60119],0.0008629689999999999,1.0
134,0.9444444444444444,Resources/FEMA_P-695_far-field_ground_motions/RSN1116_KOBE_SHI000,[0.0416047 0.0276789 0.0149652],[3.31948 3.4969  3.3925  4.77121],[0.      2.48905 4.95096 5.50907],0.002382,1.0
135,1.1555555555555557,Resources/FEMA_P-695_far-field_ground_motions/RSN1116_KOBE_SHI000,[0.0540323 0.0372631 0.01919  ],[4.06149 4.2152  3.82606 5.61434],[0.      3.44013 6.01867 6.52667],0.00701427,1.0
136,1.3666666666666667,Resources/FEMA_P-695_far-field_ground_motions/RSN1116_KOBE_SHI000,[0.0702218 0.0480256 0.0239708],[4.80349 4.89959 4.32088 6.30604],[0.      3.94256 7.02856 7.26629],0.014466499999999998,1.0
137,1.577777777777778,Resources/FEMA_P-695_far-field_ground_motions/RSN1116_KOBE_SHI000,[0.0887527 0.0596561 0.0296623],[5.54549 5.50121 4.70507 6.83831],[0.      4.39171 8.00008 8.08987],0.021964700000000004,1.0
138,1.788888888888889,Resources/FEMA_P-695_far-field_ground_motions/RSN1116_KOBE_SHI000,[0.107221  0.0737502 0.0353819],[6.28749 5.95529 4.92301 7.28492],[0.      4.86973 8.88567 8.94936],0.029582099999999997,1.0
139,2.0,Resources/FEMA_P-695_far-field_ground_motions/RSN1116_KOBE_SHI000,[0.126232  0.0887705 0.0426175],[7.0295  6.70986 5.33821 7.72295],[0.      5.43517 9.63832 9.94151],0.0374856,1.0
140,0.1,Resources/FEMA_P-695_far-field_ground_motions/RSN1148_KOCAELI_ARE000,[0.00354261 0.00288266 0.00166796],[0.584596 0.808378 1.04428  1.23973 ],[0.       0.843164 1.33342  1.27937 ],0.00026137700000000003,1.0
141,0.3111111111111111,Resources/FEMA_P-695_far-field_ground_motions/RSN1148_KOCAELI_ARE000,[0.00916076 0.00811725 0.00453322],[1.81874 1.65126 2.29867 2.45382],[0.      2.37677 2.79844 3.06018],0.00140971,1.0
142,0.5222222222222223,Resources/FEMA_P-695_far-field_ground_motions/RSN1148_KOCAELI_ARE000,[0.0153071 0.0124303 0.0058215],[3.05289 2.53856 2.44494 2.82911],[0.      3.36062 3.95486 3.85383],0.00190512,1.0
143,0.7333333333333333,Resources/FEMA_P-695_far-field_ground_motions/RSN1148_KOCAELI_ARE000,[0.0211231  0.0156239  0.00790636],[4.28704 3.47894 2.83665 3.13642],[0.      4.59878 4.95697 4.8938 ],0.000647769,1.0
144,0.9444444444444444,Resources/FEMA_P-695_far-field_ground_motions/RSN1148_KOCAELI_ARE000,[0.0280977 0.0205967 0.0107224],[5.52119 3.99842 3.20442 3.60143],[0.      5.69705 5.93514 5.89675],0.00089768,1.0
145,1.1555555555555557,Resources/FEMA_P-695_far-field_ground_motions/RSN1148_KOCAELI_ARE000,[0.0348394 0.0245921 0.0136294],[6.75534 4.47393 3.46029 3.96994],[0.      6.97184 6.79578 6.90141],0.00180681,1.0
146,1.3666666666666667,Resources/FEMA_P-695_far-field_ground_motions/RSN1148_KOCAELI_ARE000,[0.0393242 0.0276576 0.0162837],[7.98948 5.0515  3.84087 4.25711],[0.      8.20496 7.61153 7.80428],0.00129001,1.0
147,1.577777777777778,Resources/FEMA_P-695_far-field_ground_motions/RSN1148_KOCAELI_ARE000,[0.0432664 0.0304753 0.0183794],[9.22363 5.63464 4.18757 4.68252],[0.      9.43192 8.59691 8.50657],0.00104794,1.0
148,1.788888888888889,Resources/FEMA_P-695_far-field_ground_motions/RSN1148_KOCAELI_ARE000,[0.05396   0.0321671 0.0198145],[10.4578   6.29869  4.53409  4.99787],[ 0.      10.7144   9.63305  9.46145],0.00220602,1.0
149,2.0,Resources/FEMA_P-695_far-field_ground_motions/RSN1148_KOCAELI_ARE000,[0.0701592 0.0376852 0.0222029],[11.6919   6.97922  4.85409  5.07434],[ 0.     11.9005 10.5905 10.7151],0.00402511,1.0
150,0.1,Resources/FEMA_P-695_far-field_ground_motions/RSN1158_KOCAELI_DZC180,[0.00368769 0.00289704 0.00160384],[0.378351 0.584605 0.995949 1.17618 ],[0.       0.586709 0.995984 1.2377  ],4.8473699999999996e-05,1.0
151,0.3111111111111111,Resources/FEMA_P-695_far-field_ground_motions/RSN1158_KOCAELI_DZC180,[0.00920875 0.00654122 0.00333704],[1.17709 1.53287 1.67961 2.09049],[0.      1.38684 1.99991 2.50766],0.000665443,1.0
152,0.5222222222222223,Resources/FEMA_P-695_far-field_ground_motions/RSN1158_KOCAELI_DZC180,[0.0142448  0.0119     0.00593659],[1.97583 1.8682  2.2044  2.42276],[0.      1.66359 3.18747 3.74192],0.00164276,1.0
153,0.7333333333333333,Resources/FEMA_P-695_far-field_ground_motions/RSN1158_KOCAELI_DZC180,[0.0212045  0.0171181  0.00896006],[2.77457 2.36191 2.66579 3.38863],[0.      1.96426 4.09724 5.24107],0.00203198,1.0
154,0.9444444444444444,Resources/FEMA_P-695_far-field_ground_motions/RSN1158_KOCAELI_DZC180,[0.0266982 0.0215944 0.0113577],[3.57331 2.78925 3.02767 3.88374],[0.      2.46223 5.20646 6.26946],0.00214444,1.0
155,1.1555555555555557,Resources/FEMA_P-695_far-field_ground_motions/RSN1158_KOCAELI_DZC180,[0.0315861 0.0257312 0.0135846],[4.37206 3.19049 3.39787 4.39136],[0.      2.93619 6.31686 7.31036],0.00161788,1.0
156,1.3666666666666667,Resources/FEMA_P-695_far-field_ground_motions/RSN1158_KOCAELI_DZC180,[0.0392097 0.0291838 0.0153995],[5.1708  3.63905 3.75168 5.08101],[0.      3.48122 7.20395 8.53328],0.00133664,1.0
157,1.577777777777778,Resources/FEMA_P-695_far-field_ground_motions/RSN1158_KOCAELI_DZC180,[0.0571272 0.0334673 0.0169462],[5.96954 4.10082 4.01191 5.46435],[0.      4.11415 7.99745 9.4499 ],0.010089200000000001,1.0
158,1.788888888888889,Resources/FEMA_P-695_far-field_ground_motions/RSN1158_KOCAELI_DZC180,[0.0764286 0.0448682 0.0191528],[6.76828 4.42841 4.10052 5.58639],[ 0.       4.79227  8.60746 10.1052 ],0.019877900000000004,1.0
159,2.0,Resources/FEMA_P-695_far-field_ground_motions/RSN1158_KOCAELI_DZC180,[0.0982248 0.0573663 0.0240168],[7.56702 4.76953 4.30595 5.87078],[ 0.       5.34465  8.79413 10.9229 ],0.0217647,1.0
160,0.1,Resources/FEMA_P-695_far-field_ground_motions/RSN1244_CHICHI_CHY101-E,[0.00534904 0.00402865 0.00234664],[0.585883 0.987125 1.35475  1.77155 ],[0.       0.822342 1.28088  1.56621 ],7.17643e-05,1.0
161,0.3111111111111111,Resources/FEMA_P-695_far-field_ground_motions/RSN1244_CHICHI_CHY101-E,[0.0142483  0.0105055  0.00546502],[1.82275 1.98449 2.12707 2.41033],[0.      1.51035 2.47189 2.96314],0.000982979,1.0
162,0.5222222222222223,Resources/FEMA_P-695_far-field_ground_motions/RSN1244_CHICHI_CHY101-E,[0.0264405  0.0185489  0.00928848],[3.05961 2.70059 2.67102 3.13149],[0.      1.96116 3.83428 4.24567],0.00192844,1.0
163,0.7333333333333333,Resources/FEMA_P-695_far-field_ground_motions/RSN1244_CHICHI_CHY101-E,[0.0377554 0.026004  0.0147805],[4.29648 3.51104 3.36132 3.95175],[0.      2.95141 5.07886 5.57608],0.00198296,1.0
164,0.9444444444444444,Resources/FEMA_P-695_far-field_ground_motions/RSN1244_CHICHI_CHY101-E,[0.0510668 0.0343892 0.0198711],[5.53334 4.30906 4.15568 4.48179],[0.      3.96957 6.25118 6.77827],0.0026743,1.0
165,1.1555555555555557,Resources/FEMA_P-695_far-field_ground_motions/RSN1244_CHICHI_CHY101-E,[0.0681305 0.0461524 0.0234119],[6.77021 4.92849 4.74738 4.98178],[0.      4.8677  6.98601 7.80424],0.00122512,1.0
166,1.3666666666666667,Resources/FEMA_P-695_far-field_ground_motions/RSN1244_CHICHI_CHY101-E,[0.0922035 0.0593917 0.0290906],[8.00707 5.50876 5.21943 5.3783 ],[0.      5.78297 7.63074 8.50192],0.00883428,1.0
167,1.577777777777778,Resources/FEMA_P-695_far-field_ground_motions/RSN1244_CHICHI_CHY101-E,[0.126159  0.0768625 0.0363535],[9.24394 6.17676 5.61591 5.74784],[0.      6.76023 8.38977 9.62631],0.0203316,1.0
168,1.788888888888889,Resources/FEMA_P-695_far-field_ground_motions/RSN1244_CHICHI_CHY101-E,[0.164511  0.0986683 0.0446887],[10.4808   6.79806  6.05577  6.21176],[ 0.       7.82916  9.53154 10.9879 ],0.024436799999999998,1.0
169,2.0,Resources/FEMA_P-695_far-field_ground_motions/RSN1244_CHICHI_CHY101-E,[0.205782 0.126387 0.056684],[11.7177   7.43989  6.51339  6.68307],[ 0.       8.89102 10.7203  12.1878 ],0.0341448,1.0
170,0.1,Resources/FEMA_P-695_far-field_ground_motions/RSN1485_CHICHI_TCU045-E,[0.00288051 0.00223767 0.00123196],[0.299508 0.491569 0.776147 0.908081],[0.       0.488159 0.788322 0.895342],2.45335e-06,1.0
171,0.3111111111111111,Resources/FEMA_P-695_far-field_ground_motions/RSN1485_CHICHI_TCU045-E,[0.00880823 0.0066835  0.0033271 ],[0.931802 0.925559 1.70744  2.06341 ],[0.       0.963436 1.74532  2.22883 ],0.00123254,1.0
172,0.5222222222222223,Resources/FEMA_P-695_far-field_ground_motions/RSN1485_CHICHI_TCU045-E,[0.0127645  0.00937047 0.00487063],[1.5641  1.35751 2.00302 2.60998],[0.      1.35224 2.59738 3.53402],0.00111913,1.0
173,0.7333333333333333,Resources/FEMA_P-695_far-field_ground_motions/RSN1485_CHICHI_TCU045-E,[0.0184508  0.0139012  0.00705555],[2.19639 1.65067 2.24297 2.92033],[0.      2.12693 3.60946 4.51174],0.00189466,1.0
174,0.9444444444444444,Resources/FEMA_P-695_far-field_ground_motions/RSN1485_CHICHI_TCU045-E,[0.0227253  0.0172668  0.00907762],[2.82868 1.97482 2.49247 3.16268],[0.      2.63732 4.47096 5.54963],0.00273073,1.0
175,1.1555555555555557,Resources/FEMA_P-695_far-field_ground_motions/RSN1485_CHICHI_TCU045-E,[0.027043  0.0202855 0.0102686],[3.46098 2.4418  2.73896 3.3393 ],[0.      3.29332 5.38468 6.43468],0.00371401,1.0
176,1.3666666666666667,Resources/FEMA_P-695_far-field_ground_motions/RSN1485_CHICHI_TCU045-E,[0.0312745 0.0229158 0.0109987],[4.09327 3.13417 2.97835 3.69777],[0.      4.13946 6.61254 7.35913],0.00456988,1.0
177,1.577777777777778,Resources/FEMA_P-695_far-field_ground_motions/RSN1485_CHICHI_TCU045-E,[0.035496  0.0258073 0.0117105],[4.72557 3.72946 3.0392  3.97196],[0.      4.94468 7.62369 8.21662],0.00636829,1.0
178,1.788888888888889,Resources/FEMA_P-695_far-field_ground_motions/RSN1485_CHICHI_TCU045-E,[0.0390155 0.0285327 0.0131652],[5.35786 4.08137 3.31535 4.25026],[0.      5.54926 8.5875  9.14085],0.00617532,1.0
179,2.0,Resources/FEMA_P-695_far-field_ground_motions/RSN1485_CHICHI_TCU045-E,[0.0429554 0.0311072 0.0148124],[5.99015 4.12212 3.3967  4.46405],[ 0.       6.27595  9.34348 10.0389 ],0.006731699999999999,1.0
180,0.1,Resources/FEMA_P-695_far-field_ground_motions/RSN1602_DUZCE_BOL000,[0.00359258 0.0029409  0.00163655],[0.300945 0.658805 1.05298  1.23052 ],[0.       0.617487 1.07775  1.28914 ],5.62294e-06,1.0
181,0.3111111111111111,Resources/FEMA_P-695_far-field_ground_motions/RSN1602_DUZCE_BOL000,[0.0116812  0.0063878  0.00361425],[0.936272 1.68781  1.88998  2.0247  ],[0.      1.4567  1.96335 2.59973],0.00264829,1.0
182,0.5222222222222223,Resources/FEMA_P-695_far-field_ground_motions/RSN1602_DUZCE_BOL000,[0.0149976  0.00871134 0.00488807],[1.5716  2.14649 2.3047  2.5626 ],[0.      2.08353 2.65316 3.52967],0.00254084,1.0
183,0.7333333333333333,Resources/FEMA_P-695_far-field_ground_motions/RSN1602_DUZCE_BOL000,[0.0159328  0.0111418  0.00620486],[2.20693 2.27579 2.45117 2.92576],[0.      2.44873 2.68716 4.00856],0.000870385,1.0
184,0.9444444444444444,Resources/FEMA_P-695_far-field_ground_motions/RSN1602_DUZCE_BOL000,[0.0210402  0.0136968  0.00789875],[2.84225 2.82434 2.84922 3.04272],[0.      3.04707 3.99    5.60997],0.00151544,1.0
185,1.1555555555555557,Resources/FEMA_P-695_far-field_ground_motions/RSN1602_DUZCE_BOL000,[0.0273053  0.0189532  0.00948939],[3.47758 3.27655 3.37649 3.22812],[0.      3.56859 5.0895  6.7057 ],0.00204876,1.0
186,1.3666666666666667,Resources/FEMA_P-695_far-field_ground_motions/RSN1602_DUZCE_BOL000,[0.034497  0.0259999 0.0127832],[4.11291 3.96155 4.12003 3.51524],[0.      4.28385 5.68289 7.43839],0.00264687,1.0
187,1.577777777777778,Resources/FEMA_P-695_far-field_ground_motions/RSN1602_DUZCE_BOL000,[0.0400199 0.0317028 0.0160747],[4.74824 4.60852 4.6598  4.13845],[0.      4.98061 6.26871 8.06278],0.00258634,1.0
188,1.788888888888889,Resources/FEMA_P-695_far-field_ground_motions/RSN1602_DUZCE_BOL000,[0.0445525 0.0366462 0.0184718],[5.38356 5.18309 5.05049 4.57741],[0.      5.60497 7.10265 8.74133],0.00364701,1.0
189,2.0,Resources/FEMA_P-695_far-field_ground_motions/RSN1602_DUZCE_BOL000,[0.0504328 0.0415    0.0206444],[6.01889 5.68247 5.40698 4.92424],[0.      6.15413 7.80218 9.43546],0.00440444,1.0
190,0.1,Resources/FEMA_P-695_far-field_ground_motions/RSN1633_MANJIL_ABBAR--L,[0.00457751 0.00328004 0.00200358],[0.847457 0.960651 1.32089  1.50325 ],[0.      1.23824 1.87697 1.50502],7.92708e-05,1.0
191,0.3111111111111111,Resources/FEMA_P-695_far-field_ground_motions/RSN1633_MANJIL_ABBAR--L,[0.0132121  0.0105694  0.00494516],[2.63653 2.11333 2.25288 2.57601],[0.      2.79876 3.50655 4.00787],0.000565689,1.0
192,0.5222222222222223,Resources/FEMA_P-695_far-field_ground_motions/RSN1633_MANJIL_ABBAR--L,[0.0210419 0.0152493 0.0090146],[4.42561 2.90482 2.88566 3.11055],[0.      4.58072 5.09391 5.40394],0.0013017,1.0
193,0.7333333333333333,Resources/FEMA_P-695_far-field_ground_motions/RSN1633_MANJIL_ABBAR--L,[0.0317631 0.0230472 0.0119806],[6.21469 3.35565 3.32541 3.74917],[0.      5.86322 7.00965 7.135  ],0.00259488,1.0
194,0.9444444444444444,Resources/FEMA_P-695_far-field_ground_motions/RSN1633_MANJIL_ABBAR--L,[0.0407105 0.0291097 0.0159135],[8.00376 4.19515 3.8231  4.46147],[0.      7.24415 8.75663 8.98486],0.00424779,1.0
195,1.1555555555555557,Resources/FEMA_P-695_far-field_ground_motions/RSN1633_MANJIL_ABBAR--L,[0.0522943 0.0350738 0.0200852],[9.79284 4.83005 4.36226 5.07899],[ 0.       8.84057 10.4759  10.6826 ],0.00986018,1.0
196,1.3666666666666667,Resources/FEMA_P-695_far-field_ground_motions/RSN1633_MANJIL_ABBAR--L,[0.0638002 0.0434868 0.0244602],[11.5819   5.75581  4.98169  5.73581],[ 0.     10.6643 12.0971 12.3947],0.013855899999999999,1.0
197,1.577777777777778,Resources/FEMA_P-695_far-field_ground_motions/RSN1633_MANJIL_ABBAR--L,[0.0736791 0.0488948 0.0296272],[13.371    6.68014  5.52181  6.27096],[ 0.     12.5129 13.7138 14.008 ],0.0157807,1.0
198,1.788888888888889,Resources/FEMA_P-695_far-field_ground_motions/RSN1633_MANJIL_ABBAR--L,[0.0877657 0.0581363 0.0352791],[15.1601   7.38824  6.18493  6.61997],[ 0.     14.2029 15.4902 15.4763],0.021773,1.0
199,2.0,Resources/FEMA_P-695_far-field_ground_motions/RSN1633_MANJIL_ABBAR--L,[0.105898  0.0702538 0.0426709],[16.9491   7.96118  6.77683  7.03629],[ 0.     15.9575 17.0094 17.1796],0.0317526,1.0
200,0.1,Resources/FEMA_P-695_far-field_ground_motions/RSN1787_HECTOR_HEC000,[0.00476006 0.00387268 0.00226492],[0.610036 1.06042  1.42302  1.71914 ],[0.      1.07535 1.49655 1.56548],1.52398e-05,1.0
201,0.3111111111111111,Resources/FEMA_P-695_far-field_ground_motions/RSN1787_HECTOR_HEC000,[0.0147118  0.0107644  0.00479522],[1.89789 1.92161 2.20578 2.19125],[0.      1.68485 2.88155 2.79351],0.00246395,1.0
202,0.5222222222222223,Resources/FEMA_P-695_far-field_ground_motions/RSN1787_HECTOR_HEC000,[0.0193205  0.0127227  0.00608331],[3.18574 2.6407  2.65447 2.45492],[0.      2.85914 3.7888  3.58925],0.000300525,1.0
203,0.7333333333333333,Resources/FEMA_P-695_far-field_ground_motions/RSN1787_HECTOR_HEC000,[0.0300196 0.0206223 0.0112276],[4.4736  3.42803 3.18669 3.34832],[0.      3.85518 4.59879 4.41308],0.00137739,1.0
204,0.9444444444444444,Resources/FEMA_P-695_far-field_ground_motions/RSN1787_HECTOR_HEC000,[0.0422794 0.0306817 0.0167915],[5.76145 3.98278 3.62409 4.25925],[0.      4.72082 5.67554 5.56872],0.00236178,1.0
205,1.1555555555555557,Resources/FEMA_P-695_far-field_ground_motions/RSN1787_HECTOR_HEC000,[0.0563194 0.0395395 0.021454 ],[7.0493  4.63154 4.29195 4.89336],[0.      5.49782 6.80196 7.04389],0.00695218,1.0
206,1.3666666666666667,Resources/FEMA_P-695_far-field_ground_motions/RSN1787_HECTOR_HEC000,[0.0740722 0.0478118 0.0254792],[8.33716 5.11833 4.78432 5.30396],[0.      6.29886 7.75288 8.68957],0.00802741,1.0
207,1.577777777777778,Resources/FEMA_P-695_far-field_ground_motions/RSN1787_HECTOR_HEC000,[0.0897402 0.0567549 0.0284545],[9.62501 5.6442  5.30127 5.77695],[ 0.       7.26425  9.13834 10.1832 ],0.00455995,1.0
208,1.788888888888889,Resources/FEMA_P-695_far-field_ground_motions/RSN1787_HECTOR_HEC000,[0.102484  0.0661342 0.0316947],[10.9129   6.35549  5.73279  6.28477],[ 0.       8.53125 10.5498  11.8851 ],0.00245894,1.0
209,2.0,Resources/FEMA_P-695_far-field_ground_motions/RSN1787_HECTOR_HEC000,[0.111557  0.0735437 0.0359566],[12.2007   7.02666  6.24994  6.79976],[ 0.       9.98204 12.1048  13.5025 ],0.00259401,1.0
210,0.1,Resources/FEMA_P-695_far-field_ground_motions/NGA_no_829_RIO270,[0.00419069 0.00291724 0.0017812 ],[0.437312 0.943792 1.15551  1.33186 ],[0.       0.889716 1.11716  1.31637 ],0.000109021,1.0
211,0.3111111111111111,Resources/FEMA_P-695_far-field_ground_motions/NGA_no_829_RIO270,[0.0159172  0.0106302  0.00480516],[1.36053 1.96428 2.20992 2.37487],[0.      1.49488 1.9157  2.42014],0.00257757,1.0
212,0.5222222222222223,Resources/FEMA_P-695_far-field_ground_motions/NGA_no_829_RIO270,[0.0290071  0.019528   0.00981053],[2.28374 2.8816  2.91745 3.50748],[0.      2.30078 2.75717 3.58346],0.00468743,1.0
213,0.7333333333333333,Resources/FEMA_P-695_far-field_ground_motions/NGA_no_829_RIO270,[0.0437619 0.0315296 0.0168582],[3.20696 3.76004 3.72055 4.53532],[0.      3.08265 3.59763 4.64201],0.00791294,1.0
214,0.9444444444444444,Resources/FEMA_P-695_far-field_ground_motions/NGA_no_829_RIO270,[0.0616577 0.0424319 0.0226383],[4.13017 4.50016 4.32372 5.1293 ],[0.      3.50188 4.46112 5.50398],0.013947200000000002,1.0
215,1.1555555555555557,Resources/FEMA_P-695_far-field_ground_motions/NGA_no_829_RIO270,[0.0780748 0.0543012 0.028368 ],[5.05339 5.23877 4.91513 5.69437],[0.      3.91565 5.08325 6.25234],0.022496900000000004,1.0
216,1.3666666666666667,Resources/FEMA_P-695_far-field_ground_motions/NGA_no_829_RIO270,[0.0942248 0.0657254 0.0344893],[5.9766  6.07374 5.50228 6.26418],[0.      4.57574 5.70112 7.18237],0.0312026,1.0
217,1.577777777777778,Resources/FEMA_P-695_far-field_ground_motions/NGA_no_829_RIO270,[0.110323  0.0774608 0.0406665],[6.89982 6.81471 6.04547 6.82973],[0.      5.10736 6.27502 8.13264],0.041608400000000004,1.0
218,1.788888888888889,Resources/FEMA_P-695_far-field_ground_motions/NGA_no_829_RIO270,[0.126462  0.0891074 0.0468113],[7.82303 7.57675 6.5892  7.39243],[0.      5.6237  6.84947 9.0598 ],0.0504971,1.0
219,2.0,Resources/FEMA_P-695_far-field_ground_motions/NGA_no_829_RIO270,[0.143436  0.102023  0.0526298],[8.74625 8.44024 7.17813 7.9407 ],[0.      6.29762 7.46911 9.97153],0.057767399999999997,1.0
